SCHOOL ID (R-C-D-T-S),"SCHOOL TYPE CODE (0,1,2,C)",SCHOOL NAME,DISTRICT NAME,CITY,COUNTY ,"DISTRICT TYPE CODE (0,1,2,9)","DISTRICT SIZE CODE (1,2,...8,9)",DISTRICT TYPE NAME,DISTRICT SIZE NAME,SCHOOL TYPE NAME,GRADES IN SCHOOL,SCHOOL - WHITE %,SCHOOL - BLACK %,SCHOOL - HISPANIC %,SCHOOL - ASIAN %,SCHOOL - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,SCHOOL - NATIVE AMERICAN %,SCHOOL - TWO OR MORE RACES %,SCHOOL TOTAL ENROLLMENT,DISTRICT - WHITE %,DISTRICT - BLACK %,DISTRICT - HISPANIC %,DISTRICT - ASIAN %,DISTRICT - NATIVE HAWAIIAN OR OTHER PACIFIC ISLANDER %,DISTRICT - NATIVE AMERICAN %,DISTRICT - TWO OR MORE RACES %,DISTRICT TOTAL ENROLLMENT
51084003A262003,2,Rochester Elem EC-1 Sch          ,Rochester CUSD 3A                ,Rochester        ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1                         ,91.9,1.4,1.8,2.5,0,0,2.5,285,92,1.6,1.3,1.4,0,0.2,3.5,"2,282"
51084003A262004,2,Rochester Intermediate School    ,Rochester CUSD 3A                ,Rochester        ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,4 5 6                          ,90.6,2.4,1.8,1.8,0,0,3.4,498,92,1.6,1.3,1.4,0,0.2,3.5,"2,282"
51084003A262005,2,Rochester Elem 2-3               ,Rochester CUSD 3A                ,Rochester        ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,2 3                            ,91,0.9,1.6,3.1,0,0.3,3.1,321,92,1.6,1.3,1.4,0,0.2,3.5,"2,282"
510840050260001,0,Glenwood High School             ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,81.2,5.9,3.8,4.6,0,0.1,4.4,"1,382",79.7,5.7,3.3,5,0,0,6.3,"4,714"
510840050261002,1,Glenwood Middle School           ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,7 8                            ,79,6,2.8,5.1,0,0,7.1,720,79.7,5.7,3.3,5,0,0,6.3,"4,714"
510840050262003,2,Ball Elementary School           ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4                   ,76.6,7.3,2.8,5.3,0,0,8.1,645,79.7,5.7,3.3,5,0,0,6.3,"4,714"
510840050262004,2,Chatham Elem School              ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4                      ,80.3,4.1,3.2,5.8,0,0,6.6,589,79.7,5.7,3.3,5,0,0,6.3,"4,714"
510840050262005,2,Glenwood Intermediate Sch        ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,5 6                            ,81.3,5.8,3.1,4.2,0,0,5.7,721,79.7,5.7,3.3,5,0,0,6.3,"4,714"
510840050262006,2,Glenwood Elementary School       ,Ball Chatham CUSD 5              ,Chatham          ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4                      ,77.9,4.7,3.7,5.8,0,0,7.9,655,79.7,5.7,3.3,5,0,0,6.3,"4,714"
510840080260001,0,Pleasant Plains High School      ,Pleasant Plains CUSD 8           ,Pleasant Plains  ,Sangamon   ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.4,1.4,2.1,2.1,0,0,0.9,423,91.7,1.8,2.1,1.6,0.1,0.4,2.4,"1,288"
510840080261001,1,Pleasant Plains Middle School    ,Pleasant Plains CUSD 8           ,Pleasant Plains  ,Sangamon   ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,90.8,1.3,2,2.3,0,1,2.6,391,91.7,1.8,2.1,1.6,0.1,0.4,2.4,"1,288"
510840080262004,2,Farmingdale Elem School          ,Pleasant Plains CUSD 8           ,Pleasant Plains  ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,91,2.4,2.1,0.4,0.2,0.2,3.6,466,91.7,1.8,2.1,1.6,0.1,0.4,2.4,"1,288"
510840100260001,0,Auburn High School               ,Auburn CUSD 10                   ,Auburn           ,Sangamon   ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.4,1,1.3,0.3,0,0.3,1.8,389,92.4,0.8,2.6,0.3,0,0.2,3.6,"1,364"
510840100261001,1,Auburn Jr High at Divernon       ,Auburn CUSD 10                   ,Divernon         ,Sangamon   ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,92.1,0.3,1.3,0.7,0,0.3,5.3,304,92.4,0.8,2.6,0.3,0,0.2,3.6,"1,364"
510840100262003,2,Auburn Elem School               ,Auburn CUSD 10                   ,Auburn           ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,91.1,1,4.2,0,0,0.3,3.4,383,92.4,0.8,2.6,0.3,0,0.2,3.6,"1,364"
510840100262004,2,Auburn Middle School             ,Auburn CUSD 10                   ,Auburn           ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,3 4 5                          ,90.4,0.7,3.9,0.4,0,0,4.6,281,92.4,0.8,2.6,0.3,0,0.2,3.6,"1,364"
510840110260001,0,Pawnee Jr/Sr High Sch            ,Pawnee CUSD 11                   ,Pawnee           ,Sangamon   ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,98.2,0.4,0,0.4,0,0,1.1,283,96.1,0.5,0.3,0.3,0,0,2.8,643
510840110262001,2,Pawnee Grade School              ,Pawnee CUSD 11                   ,Pawnee           ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5 6               ,94.3,0.6,0.6,0.3,0,0,4.2,353,96.1,0.5,0.3,0.3,0,0,2.8,643
510840140260001,0,Riverton High School             ,Riverton CUSD 14                 ,Riverton         ,Sangamon   ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.8,1,0.2,1,0.2,1.2,1.7,420,92.1,3.4,0.5,0.6,0.7,0.5,2.2,"1,474"
510840140261001,1,Riverton Middle School           ,Riverton CUSD 14                 ,Riverton         ,Sangamon   ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,93.8,1.9,0.7,0.5,0.5,0.2,2.4,419,92.1,3.4,0.5,0.6,0.7,0.5,2.2,"1,474"
510840140262003,2,Riverton Elem School             ,Riverton CUSD 14                 ,Riverton         ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,89.1,6.1,0.5,0.5,1.1,0.3,2.4,623,92.1,3.4,0.5,0.6,0.7,0.5,2.2,"1,474"
510840150260001,0,Williamsville High School        ,Williamsville CUSD 15            ,Williamsville    ,Sangamon   ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.7,1.3,0.6,0.4,0,0.2,1.7,467,95.1,0.8,0.7,0.6,0,0.2,2.6,"1,560"
510840150261001,1,Williamsville Jr High School     ,Williamsville CUSD 15            ,Williamsville    ,Sangamon   ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,93.7,1.1,1.1,0.8,0,0,3.3,367,95.1,0.8,0.7,0.6,0,0.2,2.6,"1,560"
510840150262004,2,Sherman Elem School              ,Williamsville CUSD 15            ,Sherman          ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,95.2,0.5,0.6,0.5,0,0.2,3,629,95.1,0.8,0.7,0.6,0,0.2,2.6,"1,560"
510840150262005,2,Williamsville Middle School      ,Williamsville CUSD 15            ,Williamsville    ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,5,95.7,0,0,1.1,0,1.1,2.1,94,95.1,0.8,0.7,0.6,0,0.2,2.6,"1,560"
510840160260001,0,New Berlin High School           ,New Berlin CUSD 16               ,New Berlin       ,Sangamon   ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.8,1.2,0.8,0.4,0,0.4,3.5,260,93.8,1.2,0.7,0.9,0,0.1,3.3,935
510840160261001,1,New Berlin Jr High School        ,New Berlin CUSD 16               ,New Berlin       ,Sangamon   ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,94.6,0,1,1.5,0,0,3,202,93.8,1.2,0.7,0.9,0,0.1,3.3,935
510840160262001,2,New Berlin Elementary School     ,New Berlin CUSD 16               ,New Berlin       ,Sangamon   ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,93.9,1.3,0.6,0.9,0,0,3.2,462,93.8,1.2,0.7,0.9,0,0.1,3.3,935
510841860250001,0,Lanphier High School             ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,47.9,39.6,2.2,0.2,0.2,0.2,9.6,"1,254",44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860250002,0,Springfield High School          ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,54.2,28.6,4.2,4.1,0,0.1,8.8,"1,506",44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860250003,0,Springfield Southeast High Sch   ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,39.3,48.8,2.8,0.6,0,0.4,8,"1,206",44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860250004,0,Springfield Learning Academy     ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,42.4,47.1,1.2,0,0,0,9.4,85,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860251006,1,Benjamin Franklin Middle School  ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,47.5,35.1,2.9,5,0.1,0,9.2,814,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860251007,1,U S Grant Middle School          ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,43.2,41,3.1,1.2,0,0,11.5,576,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860251009,1,Washington Middle School         ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,MIDDLE SCHL,6 7 8                          ,45.4,43.9,3.6,0,0,0,7.1,672,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252010,2,Jane Addams Elem School          ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,47,39.6,3.4,0.3,0,0,9.7,298,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252012,2,Butler Elem School               ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,45.2,37.9,3,2.2,0.3,0,11.6,372,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252013,2,Black Hawk Elem School           ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,33.6,49.4,2.3,0,0,0,14.7,265,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252015,2,Dubois Elem School               ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,38,45.7,3.6,1.1,0,0,11.6,466,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252016,2,Enos Elem School                 ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,40.4,43.6,3.5,1.2,0,0.3,11,344,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252017,2,Fairview Elem School             ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,45.9,37.6,1.4,1.7,0,0.3,13.1,290,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
51084186025201C,C,Springfield Ball Charter School  ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,CHARTER SCH,K 1 2 3 4 5 6 7 8              ,42.9,38,5.4,1.3,0.8,0.3,11.4,387,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252020,2,Hazel Dell Elem School           ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,27.3,64.7,2.1,0,0,0,5.9,187,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252021,2,Iles Elem School                 ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,1 2 3 4 5 6 7 8                ,53.5,13.5,3.2,19,0,0,10.8,443,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252022,2,Laketown Elem School             ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,39.3,48,2,0,0,0,10.7,196,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252024,2,Lincoln Magnet School            ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,6 7 8                          ,50.8,30.9,4.2,3.9,0,0,10.3,311,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252026,2,Owen Marsh Elem School           ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,50.9,28.8,4.9,3.9,0,0,11.6,285,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252027,2,Matheny-Withrow Elem Sch         ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,26.9,63.1,1.2,0.8,0.4,0.4,7.2,249,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252028,2,McClernand Elem School           ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,35.8,47.5,1.6,0.4,0,0,14.8,257,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252032,2,Ridgely Elem School              ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,56.8,27.1,2.5,0,0,0,13.6,361,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252033,2,Sandburg Elem School             ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,43.7,35.7,3.9,3.2,0,0,13.5,311,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252035,2,Southern View Elem School        ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,45,32,11.3,0.9,0,0,10.8,222,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252037,2,Feitshans Elem Sch               ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,33.4,53.5,3.6,0.5,0,0.2,8.8,419,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252040,2,Wilcox Elem School               ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,57,31,3.2,0,0,0,8.7,277,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252042,2,Jefferson Middle School          ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,6 7 8                          ,32.5,52,2.8,0.5,0,0,12.2,600,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252044,2,Harvard Park Elem School         ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,29.7,55.1,1.9,0.5,0,0.2,12.6,414,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252045,2,Edwin A Lee Elementary School    ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,PK K 1 2 3 4 5                 ,38.9,49.2,2,0.4,0,0,9.4,244,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252046,2,Elizabeth Graham Elem School     ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,30.1,50,4.1,2.4,0,0.4,13,246,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
510841860252049,2,Lindsay School                   ,Springfield SD 186               ,Springfield      ,Sangamon   ,2,9,UNIT       ,LARGE ,ELEMENTARY ,K 1 2 3 4 5                    ,47.6,31.7,3.2,5.7,0,0.9,10.9,439,44.2,39.8,3.2,2.2,0.1,0.1,10.4,"14,862"
530601260260001,0,Havana High School               ,Havana CUSD 126                  ,Havana           ,Mason      ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,98.7,0.7,0,0,0,0,0.7,298,97.4,0.6,0,0.3,0,0.1,1.6,987
530601260261001,1,Havana Jr High School            ,Havana CUSD 126                  ,Havana           ,Mason      ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,96.9,0,0,0,0,0,3.1,292,97.4,0.6,0,0.3,0,0.1,1.6,987
530601260262002,2,New Central Elem School          ,Havana CUSD 126                  ,Havana           ,Mason      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,96.7,1,0,0.8,0,0.3,1.3,394,97.4,0.6,0,0.3,0,0.1,1.6,987
530601890260001,0,Illini Central High School       ,Illini Central CUSD 189          ,Mason City       ,Mason      ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.5,0,0.5,0,0,0.5,4.5,220,95,0.6,1.2,0.1,0,0.1,2.9,724
530601890261001,1,Illini Central Middle School     ,Illini Central CUSD 189          ,Mason City       ,Mason      ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,95.6,0,2.2,0,0,0,2.2,137,95,0.6,1.2,0.1,0,0.1,2.9,724
530601890262001,2,Illini Central Grade School      ,Illini Central CUSD 189          ,Mason City       ,Mason      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,94.9,0.9,1.5,0.3,0,0,2.4,335,95,0.6,1.2,0.1,0,0.1,2.9,724
530601910260001,0,Midwest Central High School      ,Midwest Central CUSD 191         ,Manito           ,Mason      ,2,8,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,96.3,1,0.7,0.3,0,0.3,1.4,295,95.6,1.1,1.5,0.3,0,0.1,1.5,950
530601910261003,1,Midwest Central Middle School    ,Midwest Central CUSD 191         ,Green Valley     ,Mason      ,2,8,UNIT       ,MEDIUM,MIDDLE SCHL,6 7 8                          ,94.3,1.2,3.3,0.4,0,0,0.8,245,95.6,1.1,1.5,0.3,0,0.1,1.5,950
530601910262003,2,Midwest Central Primary School   ,Midwest Central CUSD 191         ,Manito           ,Mason      ,2,8,UNIT       ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4 5                 ,95.8,1,1,0.2,0,0,2,408,95.6,1.1,1.5,0.3,0,0.1,1.5,950
530900500022001,2,J L Hensey Elem School           ,District 50 Schools              ,Washington       ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3                     ,87,1.8,5,0,0,0,6.2,338,88.4,1.4,4.3,0.1,0,0,5.8,764
530900500022002,2,Beverly Manor Elementary School  ,District 50 Schools              ,Washington       ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,4 5 6 7 8                      ,89.4,1.2,3.8,0.2,0,0,5.4,425,88.4,1.4,4.3,0.1,0,0,5.8,764
530900510022001,2,Central Intermediate Sch         ,Central SD 51                    ,Washington       ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,4 5 6 7 8                      ,90.6,0.7,3.1,1.3,0,0,4.3,705,90.5,1,3.6,1.2,0,0.1,3.7,"1,364"
530900510022004,2,Central Primary Sch              ,Central SD 51                    ,Washington       ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3                     ,90.4,1.2,4,1.1,0,0.2,3.2,655,90.5,1,3.6,1.2,0,0.1,3.7,"1,364"
530900520021001,1,Washington Middle School         ,Washington SD 52                 ,Washington       ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,92.4,0.9,1.6,1.8,0,0,3.2,433,91.3,1.5,1.5,2,0.3,0,3.5,951
530900520022002,2,Lincoln Grade School             ,Washington SD 52                 ,Washington       ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,90.3,1.9,1.4,2.1,0.6,0,3.7,516,91.3,1.5,1.5,2,0.3,0,3.5,951
530900760021005,1,Parkview Jr High School          ,Creve Coeur SD 76                ,Creve Coeur      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,5 6 7 8                        ,88.4,3.5,4.7,0.4,0,0.4,2.7,258,88.9,2.4,4.5,0.3,0,0.2,3.7,595
530900760022004,2,LaSalle Elem School              ,Creve Coeur SD 76                ,Creve Coeur      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2 3 4                   ,89.5,1.5,4.5,0,0,0,4.5,333,88.9,2.4,4.5,0.3,0,0.2,3.7,595
530900850022001,2,Robein Elem School               ,Robein SD 85                     ,East Peoria      ,Tazewell   ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,85,3.9,5.9,0.7,0,0,4.6,153,85,3.9,5.9,0.7,0,0,4.6,153
530900860021011,1,Central Jr High School           ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,84.4,2.9,5.4,0.2,0.2,0.5,6.3,553,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900860022001,2,Armstrong-Oakview Elem School    ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2                          ,89.7,2.9,2.3,0.6,0.6,0,4,174,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900860022002,2,P L Bolin Elem School            ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,87.5,3,5.5,1,0,0,3,200,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900860022003,2,Glendale Elem School             ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,85.5,3.6,4.2,0.6,0,0,6,166,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900860022005,2,Lincoln Elem School              ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,86.7,0.6,7.2,0,0,0,5.6,180,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900860022008,2,Don D Shute Elem School          ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,85.4,2.9,5.3,0.6,0.6,0,5.3,171,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900860022010,2,Woodrow Wilson Elem School       ,East Peoria SD 86                ,East Peoria      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,K 1 2                          ,86.8,2.9,4.6,0,0,0,5.7,174,86.1,2.7,5.1,0.4,0.2,0.2,5.4,"1,623"
530900980022001,2,Rankin Elem School               ,Rankin CSD 98                    ,Pekin            ,Tazewell   ,0,1,ELEMENTARY ,SMALL ,ELEMENTARY ,K 1 2 3 4 5 6 7 8              ,91.7,1.3,1.3,2.5,0,0,3.3,240,91.7,1.3,1.3,2.5,0,0,3.3,240
530901020021003,1,Georgetowne Middle School        ,N Pekin & Marquette Hght SD 102  ,Marquette Heights,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,MIDDLE SCHL,6 7 8                          ,92.2,0,2.6,2.6,0,0.5,2.1,192,88.8,0.2,3.2,1.8,0.2,0.3,5.5,597
530901020022001,2,Rogers Elementary School         ,N Pekin & Marquette Hght SD 102  ,North Pekin      ,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,3 4 5                          ,89.8,0,2.3,2.8,0.6,0,4.5,177,88.8,0.2,3.2,1.8,0.2,0.3,5.5,597
530901020022002,2,Marquette Elem School            ,N Pekin & Marquette Hght SD 102  ,Marquette Heights,Tazewell   ,0,2,ELEMENTARY ,MEDIUM,ELEMENTARY ,PK K 1 2                       ,85,0.4,4.4,0.4,0,0.4,9.3,226,88.8,0.2,3.2,1.8,0.2,0.3,5.5,597
530901080021002,1,Edison Junior High School        ,Pekin PSD 108                    ,Pekin            ,Tazewell   ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,7 8                            ,93.4,0,1.1,0.5,0,0.3,4.7,365,90.9,0.8,2.5,0.6,0.1,0.2,4.8,"3,635"
530901080021012,1,Broadmoor Junior High School     ,Pekin PSD 108                    ,Pekin            ,Tazewell   ,0,3,ELEMENTARY ,LARGE ,MIDDLE SCHL,7 8                            ,91.7,0.3,2.4,0.8,0,0.5,4.3,373,90.9,0.8,2.5,0.6,0.1,0.2,4.8,"3,635"
530901080022004,2,Jefferson Elem School            ,Pekin PSD 108                    ,Pekin            ,Tazewell   ,0,3,ELEMENTARY ,LARGE ,ELEMENTARY ,K 1 2 3                        ,92,1.9,1.9,0,0,0.8,3.3,364,90.9,0.8,2.5,0.6,0.1,0.2,4.8,"3,635"
